ID;Математика;Информатика;Русский;Физика;Сумма баллов;Бюджет/платное;Укажите средний балл аттестата о среднем полном общем образовании (за 11 класс).;Оценка по математике:;Оценка по информатике:;Оценка по физике:;Населенный пункт;Школа;Принимали ли Вы участие в олимпиадах по математике или информатике за период с 8 класса по настоящее время?;Количество олимпиад;Количество олимпиад математика;Количество олимпиадинформатика;Количество олимпиадфизика;Если принимали, то укажите информацию об этих олимпиадах:;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в общеобразовательной школе;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в физико-математической школе;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в математическом классе (физико-математическом классе);Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в ЗЕНШ СФУ (НГУ, ТГУ и т.д.);Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / занятия в математическом кружке;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение на дополнительных курсах по подготовке к ЕГЭ;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / занятия с репетитором;В какие вузы (не более трёх) Вы планировали поступать?;Какие направления были приоритетными при поступлении в вуз?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376764093;70;70;60;;200;бюджет;4;4;5;4;Новосибирская область, г. Новосибирск;;Да;6;3;0;3;"Районные олимпиады, Московские олимпиады по математике и информатике_x000D_
Конференции по Новосибирской областиРайонные олимпиады, Московские олимпиады по математике и информатике_x000D_
Конференции по Новосибирской области";обучение в общеобразовательной школе;обучение в физико-математической школе;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;;"СФУ_x000D_
ТГУ_x000D_
НГТУСФУ_x000D_
ТГУ_x000D_
НГТУ";Математика, Информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386844227;72;62;61;;195;бюджет;4,5;4;5;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;;;обучение в математическом классе (физико-математическом классе);;;;занятия с репетитором;СФУ,СИБГУ,ТПУ,НГУ;Информационная безопасность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386832680;64;78;56;;198;бюджет;4,1;4;4;4;Иркутская область, г. Ангарск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;занятия с репетитором;Сибирский Федеральный Университет;Информационная безопасность, компьютерная безопасность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386812175;78;-;70;52;200;бюджет;4.1;4;0;4;Республика Бурятия, г. Гусиноозерск;;Да;1;1;0;0;??? Школьный?;обучение в общеобразовательной школе;;;;;;занятия с репетитором;ТПУ;Нефтегазовое дело;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386806944;72;59;50;;181;бюджет;4;4;5;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;занятия с репетитором;СФУ, РТУ МИРЭА;Математика, программирование;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378741035;80;-;56;56;192;бюджет;4,5;5;5;5;Республика Бурятия, г. Улан-Удэ;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;занятия в математическом кружке;обучение на дополнительных курсах по подготовке к ЕГЭ;;ИрНИТУ, СФУ, ДВФУ, ТПУ, ИГУ;Информационные системы и технологии, Информатика и вычислительная техника, Информационная безопасность, Компьютерная безопасность, Программная инженерия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378659865;76;51;62;;189;бюджет;3;3;3;3;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;СФУ, Решетнева;Не филологические;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378602740;46;62;70;;178;бюджет;4;3;4;4;Забайкальский край, пгт Агинское;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;ДВФУ, СФУ, НГУ;Информационная безопасность, математика и компьютерные науки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376992423;68;-;70;53;191;бюджет;4.1;68;0;53;Республика Бурятия, г. Улан-Удэ;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;занятия с репетитором;Сфу нгту тгу;Математика и компьютерные науки, еще что-то;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390889823;72;66;66;;204;бюджет;4.8;5;4;5;Новосибирская область, г. Искитим;;Да;5;0;0;5;Призер заключительного этапа Всероссийской олимпиады школьников по физике.;;обучение в физико-математической школе;;обучение в ЗЕНШ СФУ (НГУ, ТГУ и т.д.);;;;МФТИ, НГУ, МИФИ;Физика, ПМИ.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376797416;76;75;80;;231;бюджет;5;5;5;5;Амурская область, п. Хвойный;;Да;4;4;0;0;Я не могу указать названия, т. к. не вёл портфолио, участвовал по математике ~ до районного уровня;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;занятия с репетитором;ДВФУ, СФУ;Прикладная математика и информатика, Математика и компьютерные науки.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376771041;78;-;85;60;223;бюджет;4,6;5;5;5;Кемеровская  область, п. Зеленогорский;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;СФУ, ТПУ, ДВФУ;Информационные системы и технологии, Математика и компьютерные науки, Информационная безопасность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376765229;76;72;76;;224;бюджет;5;5;5;5;Красноярский край, п. Солнечный;;Да;3;1;1;1;"Бельчонок всероссийская математика участник_x000D_
Бельчонок всероссийская информатика участник_x000D_
Бельчонок всероссийская физика участникБельчонок всероссийская математика участник_x000D_
Бельчонок всероссийская информатика участник_x000D_
Бельчонок всероссийская физика участник";обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;СФУ;Математика и компьютерные науки, прикладная математика и информатика, математика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376762893;58;70;51;;179;бюджет;4;5;5;4;Республика Хакасия, г. Абакан;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;НГТУ, НГУ, Синергия.;Связанные с информатикой, а именно по большей части с программированием и решением проблем в этом самом коде.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376762407;52;64;70;;186;бюджет;4,5;4;5;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;;НГУ, ТПУ, ТУСУР;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390885155;58;62;65;;185;бюджет;4,0;4;4;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;;;;;;;занятия с репетитором;КрасГАУ, МГУ;математика, информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
